time,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z,,,,
24.757343,-16.74162579,7.80539453,-57.01187135,-1.885912717,2.394258017,6.601888471,-176.3970032,20.03214538,-13.4250381,,,,
24.765676,-18.12463927,7.790992022,-57.11764338,1.299793482,3.075331986,17.49470627,-164.933445,1.552252832,-13.36448193,,,,
24.774009,-19.39530421,7.824952603,-57.23645403,-1.702396512,3.128021985,5.494932176,-151.1555977,7.869315863,-12.62009215,,,,
24.782342,-20.55019331,7.806961298,-57.32525825,0.661834001,3.760369897,14.97409725,-137.7962723,1.027067542,-11.3603046,,,,
24.790675,-21.59426737,7.768136978,-57.41189765,-1.402695775,2.615358174,7.6418105,-124.5315094,-1.207967043,-11.54814768,,,,
24.799008,-22.52476835,7.749948859,-57.49364473,0.367168546,3.125852466,12.08176064,-110.9597492,1.121537016,-10.60803247,,,,
24.807341,-23.3206296,7.644389868,-57.54157448,-0.602165964,3.490049005,11.07929659,-95.43478681,-10.02950191,-10.31421256,,,,
24.815674,-24.02939463,7.604600311,-57.60933688,-1.052822219,2.715832115,8.892751218,-84.57301903,-1.602400302,-9.914029836,,,,
24.824007,-24.61906386,7.49003005,-57.63607218,-0.295098498,3.228415609,13.01734686,-71.04025269,-11.75150776,-8.790000081,,,,
24.83234,-25.116117,7.418806911,-57.68539428,-1.129214347,2.214636147,7.840239643,-59.49578571,-5.744111537,-9.38049531,,,,
24.840673,-25.51511574,7.281267881,-57.69866563,-0.004243657,2.27690655,13.83434439,-48.40473127,-14.84112611,-8.568913102,,,,
24.849006,-25.8463378,7.190681577,-57.73069955,-1.946519792,1.946562022,8.590350748,-39.89475727,-8.60079515,-8.529981137,,,,
24.857339,-26.10087729,7.075612545,-57.74676133,-0.042594768,1.972837359,12.64678299,-31.04186487,-12.18018103,-7.813713074,,,,
24.865672,-26.28450632,6.941862822,-57.7451134,-1.376736358,1.544215083,9.774788977,-22.71452606,-14.88993693,-7.365402341,,,,
24.874005,-26.41524601,6.848876715,-57.76422308,-0.871801809,1.249413707,11.62082517,-16.13407421,-9.57206154,-7.088375688,,,,
24.882338,-26.50005198,6.733940244,-57.76066018,-1.632434309,0.797381475,11.81245017,-10.92279556,-12.93791282,-6.190505505,,,,
24.890671,-26.55081654,6.66116941,-57.77412035,-1.290111367,0.99410826,10.22204435,-6.610611976,-7.678372502,-5.442831457,,,,
24.899004,-26.55746078,6.563708425,-57.77234268,-1.001986617,0.975938395,11.72047091,-1.540207863,-10.96674144,-5.477019668,,,,
24.907337,-26.54036617,6.49348712,-57.77931213,-1.63270767,0.12632588,9.461273789,1.420792893,-7.732314646,-4.63421458,,,,
24.91567,-26.50371504,6.443778157,-57.79226685,-1.11367251,0.519886704,12.88686132,3.877553284,-5.057857967,-4.512981952,,,,
24.924003,-26.45171166,6.388793707,-57.80060198,-1.23858661,0.009533599,11.19019628,5.585827649,-6.030676782,-3.956000089,,,,
24.932336,-26.38815212,6.365107417,-57.8152237,-1.512167752,-0.25095205,10.80567646,7.128426194,-2.158412501,-3.330532908,,,,
24.940669,-26.32012224,6.346006632,-57.83073235,-1.337547257,-0.068280194,11.46731782,7.60012579,-1.772761531,-2.874119223,,,,
24.949002,-26.26411152,6.339563251,-57.8536415,-1.043981672,-0.618477555,9.488319874,6.322928786,0.143929362,-3.3261078,,,,
24.957335,-26.20914697,6.334176421,-57.87590218,-1.332646057,-0.468383777,12.24002147,6.125647427,0.055592254,-2.857322306,,,,
24.965668,-26.16194868,6.34016037,-57.90447045,-1.356036425,-0.254745628,11.97436762,5.329269261,1.752378702,-3.228030861,,,,
24.974001,-26.12250948,6.384040713,-57.94735908,-1.508240983,-0.981653877,10.15107775,4.553756879,6.468065918,-2.525688618,,,,
24.982334,-26.10310984,6.397668839,-57.97429083,-0.434772803,-1.021948055,10.96337187,1.963373065,2.487440199,-2.622651458,,,,
24.990667,-26.10902405,6.427477718,-58.00561903,-1.170158744,-0.99354592,10.21667361,-1.039326787,4.358668953,-2.039812178,,,,
24.999,-26.12987471,6.479135752,-58.04730415,-1.16911985,-0.709049836,12.08598948,-2.686393142,7.368483172,-2.234934986,,,,
25.007333,-26.18202067,6.51205337,-58.0843754,-0.55087518,-1.469828725,10.36318541,-6.512984007,5.006709635,-2.485820145,,,,
25.015666,-26.25026465,6.551620603,-58.1183281,-1.306652143,-0.820360828,11.12597251,-8.447351455,5.657669723,-2.021805495,,,,
25.023999,-26.32721043,6.592987538,-58.15437128,-0.900241265,-0.838680387,12.42048788,-9.515498102,5.865301906,-1.91772838,,,,
25.032332,-26.44090319,6.65269959,-58.20063403,-1.223063737,-1.055448621,8.905207634,-13.72371769,8.479386211,-2.230869263,,,,
25.040665,-26.56708765,6.697097183,-58.24176598,-0.230861322,-0.92663908,10.83591116,-15.3384521,6.46116972,-2.265826106,,,,
25.048998,-26.70005417,6.715433002,-58.26383018,-0.650182992,-1.016442165,10.8110323,-16.40031028,2.755342709,-1.82607466,,,,
25.057331,-26.84612513,6.779067516,-58.3108196,-1.74020344,-0.269302825,10.5657748,-17.63604522,8.846273781,-1.821604967,,,,
25.065664,-26.99347973,6.817027807,-58.34303475,-0.091721751,-0.367816538,11.73888254,-17.99260688,5.401278676,-1.807926923,,,,
25.073997,-27.14854765,6.826483488,-58.36560633,-0.583977923,-0.827709824,9.849759938,-19.04214478,1.757425171,-2.17216152,,,,
25.08233,-27.29601765,6.842685819,-58.38529205,-0.630405588,0.028740351,11.74784994,-18.18418121,2.399042756,-1.631764859,,,,
25.090663,-27.44030523,6.857269287,-58.41081428,-1.068401553,-0.178762242,10.73514521,-17.72472716,2.464221627,-2.153059669,,,,
25.098996,-27.58336735,6.861987353,-58.42248728,-0.089407258,-0.652361363,9.919622661,-17.7492137,0.738004163,-1.403836727,,,,
25.107329,-27.70505381,6.841956258,-58.42666625,-0.525076687,-0.073817409,11.41658259,-15.31795216,-2.365545213,-1.858053595,,,,
25.115662,-27.82243729,6.81752646,-58.4166546,-0.791991283,-0.108839448,10.93321538,-14.98848319,-3.547732353,-0.746773534,,,,
25.123995,-27.94326639,6.794433952,-58.4232769,-0.45340088,-0.570013158,10.44876719,-15.17679882,-2.546919942,-2.30564341,,,,
25.132328,-28.05006027,6.756373167,-58.40897178,-0.536584332,-0.39440375,10.85705137,-13.7896874,-5.232053966,-1.072269604,,,,
25.140661,-28.15191078,6.685228825,-58.39180755,-0.109616321,-0.470521357,10.85662985,-13.2358551,-8.95579219,-2.529454559,,,,
25.148994,-28.24605227,6.640974999,-58.37134745,-1.626392525,-0.543881018,11.59510493,-12.36276054,-6.22983408,-0.794310335,,,,
25.157327,-28.33638096,6.603559733,-58.3658695,-1.213085301,-0.272459239,11.04217124,-11.71007109,-4.734231651,-1.85058713,,,,
25.16566,-28.43271875,6.545410156,-58.3450966,-0.302583419,-0.914864481,9.976756453,-12.61423516,-7.710471869,-1.575432673,,,,
25.173993,-28.52350092,6.482038737,-58.32143403,-0.670222074,-0.77277612,10.65396142,-12.01492596,-8.494164826,-1.467532605,,,,
25.182326,-28.60935927,6.415984511,-58.28970718,-0.728501063,-0.533210468,11.06406951,-11.52045679,-9.177324175,-0.869651541,,,,
25.190659,-28.70990181,6.359585643,-58.26711465,-1.056203976,-0.992345333,10.59513641,-13.15298056,-7.700367986,-1.180384316,,,,
25.198992,-28.80756617,6.315346003,-58.24858858,-0.940431178,-0.705174402,11.8765893,-12.7632525,-6.123682559,-1.037953064,,,,
25.207325,-28.90837479,6.239434242,-58.2159214,-0.450465701,-0.756745808,11.11796427,-13.3340733,-10.34155512,-1.261277296,,,,
25.215658,-29.01703263,6.165278673,-58.18287088,-0.856410202,-0.888890475,10.45972323,-14.25303388,-10.09262848,-1.293864906,,,,
25.223991,-29.11238957,6.110609889,-58.15777588,-1.405479014,-0.137869962,11.43808508,-12.60081363,-7.657777906,-0.874534252,,,,
25.232324,-29.21654082,6.040872932,-58.13434413,-0.556216549,-0.988465428,9.998898981,-13.57986045,-9.075973629,-2.046785876,,,,
25.240657,-29.31598949,5.979137897,-58.1103325,-1.066248871,-0.721577883,11.07189274,-13.04812193,-8.348344326,-1.409580451,,,,
25.24899,-29.40721369,5.891796112,-58.07889175,-0.380678861,-0.562743852,10.87950039,-12.14220333,-11.37396824,-2.286259949,,,,
25.257323,-29.50682926,5.816063762,-58.04971315,-1.32314042,-0.896328092,9.747603774,-13.13520622,-10.10895491,-1.715593917,,,,
25.265656,-29.60564137,5.76167047,-58.039217,-1.291457452,-0.307281157,11.89791322,-12.80532408,-6.692280113,-2.571666449,,,,
25.273989,-29.69630432,5.684351206,-58.01245305,-0.330134503,-0.839346081,10.05520236,-12.04098845,-10.12731051,-2.09005478,,,,
25.282322,-29.79582834,5.600246191,-57.98851968,-0.896170493,-0.841357768,10.64039946,-13.03041649,-10.57115424,-2.97843355,,,,
25.290655,-29.89466476,5.523187757,-57.95634845,-0.828738559,-0.887167797,12.29929971,-13.09139609,-10.41780746,-1.535346344,,,,
25.298988,-29.99732685,5.449813128,-57.94074058,-1.763346205,-0.62222115,10.11500621,-13.28749847,-8.948773144,-3.21348238,,,,
25.307321,-30.09783507,5.406116485,-57.93222238,-0.765503032,-0.82017681,9.995544909,-12.99381256,-5.527824938,-2.036975563,,,,
25.315654,-30.20060396,5.328514218,-57.90829085,-0.698408231,-0.836118817,11.08195853,-13.42682719,-9.892388821,-2.622497827,,,,
25.323987,-30.31318617,5.254139006,-57.87493133,-0.907833895,-1.070415586,10.94660306,-14.70884633,-10.21156216,-1.315278409,,,,
25.33232,-30.40467739,5.218238592,-57.86050223,-1.85168694,-0.103878707,11.50698399,-11.97861075,-4.971727476,-1.148091018,,,,
25.340653,-30.49822378,5.182466865,-57.84728815,-0.92963741,-0.727809074,9.203386188,-12.21713185,-4.992410779,-1.077757664,,,,
25.348986,-30.60010481,5.13697964,-57.83151818,-0.830927178,-0.712507412,10.76881027,-13.21294284,-6.061095088,-1.592357233,,,,
25.357319,-30.67848969,5.098716855,-57.81716538,-1.059222327,-0.069386977,11.62716532,-10.42440248,-5.326291948,-1.120760497,,,,
25.365652,-30.74274206,5.063904345,-57.80286598,-1.202439636,-0.350308288,10.10916186,-8.702363491,-4.864550352,-1.089363911,,,,
25.373985,-30.79822779,5.05367893,-57.80898093,-1.61882858,-0.569048356,10.94027495,-7.44218111,-1.196876362,-1.500203401,,,,
25.382318,-30.84605837,5.040705323,-57.809721,-0.766632233,-0.512933556,11.35295487,-6.582054734,-1.680527495,-1.331732068,,,,
25.390651,-30.88913965,5.01256299,-57.80393983,-0.674671181,-0.489653465,10.16129089,-6.083787918,-3.767870128,-1.364243016,,,,
25.398984,-30.92162752,4.992097914,-57.79920958,-1.117364019,-0.683936283,10.48059511,-4.803946793,-2.787107416,-1.229947567,,,,
25.407317,-30.93826342,4.991681337,-57.80900383,-1.355400548,-0.29178937,10.42550683,-2.774402589,0.034137308,-1.243394912,,,,
25.41565,-30.95464325,4.982114792,-57.81181908,-0.374232769,-0.59964332,10.15803003,-2.778347105,-1.212776378,-1.299547806,,,,
25.423983,-30.96917295,4.964562476,-57.81262018,-1.075057008,-0.776527139,12.37169099,-2.603133023,-2.287495233,-1.385182545,,,,
25.432316,-30.97033692,4.957913399,-57.80908968,-0.888568923,-0.702066943,11.29590011,-1.034488484,-1.271868408,-0.511545072,,,,
25.440649,-30.96661758,4.941900909,-57.80714988,-1.185180515,-0.168528153,10.33907402,-0.43006295,-2.304749727,-0.958683243,,,,
25.448982,-30.95956421,4.93913436,-57.80527685,-0.905757264,-1.137888178,10.74570036,-0.030957997,-0.781288564,-0.425859066,,,,
25.457315,-30.94386387,4.936439335,-57.80924988,-1.26853101,-0.527736811,10.86669445,1.054374695,-0.580540249,-0.751444772,,,,
25.465648,-30.93141699,4.915810406,-57.79473495,-0.031806946,-0.92081327,11.41959882,0.497079417,-3.385481119,-0.247510374,,,,
25.473981,-30.90676832,4.894846738,-57.78623008,-1.229681313,-1.030117288,10.84117389,1.992496006,-3.263077527,-0.553946283,,,,
25.482314,-30.87671328,4.891398251,-57.77734758,-1.295287535,-0.638588488,10.85250306,2.646831095,-1.305429578,0.281849444,,,,
25.490647,-30.85313368,4.876971841,-57.77560995,-1.096253365,-0.784785975,10.50071502,1.937262207,-2.173473411,-0.827637508,,,,
25.49898,-30.82632589,4.869255424,-57.7692814,-0.734137796,-1.18354708,10.81121588,2.291840106,-1.54971239,-0.331803634,,,,
25.507313,-30.79179335,4.864551425,-57.77460863,-1.235301033,-0.461881392,10.63037682,3.30080086,-0.747804582,-0.975652572,,,,
25.515646,-30.76314735,4.8473472,-57.7653847,-0.294486836,-1.318735227,10.59814584,2.483879566,-2.678477317,-0.63729499,,,,
25.523979,-30.73399639,4.835712671,-57.7647934,-1.288971394,-1.159178734,11.44080424,2.59923327,-1.841452107,-0.749008218,,,,
25.532312,-30.70252514,4.839884341,-57.767004,-1.07851363,-0.790469319,11.54224038,2.920307699,0.187307358,-0.419967811,,,,
25.540645,-30.67409515,4.831597627,-57.7681923,-0.848054826,-1.322105438,10.16174149,2.525355607,-1.402376205,-0.662874002,,,,
25.548978,-30.65179109,4.829152167,-57.76903913,-0.739862613,-1.260652937,10.46803427,1.817202017,-0.59535484,-0.682747453,,,,
25.557311,-30.62783241,4.824262679,-57.77550315,-1.013218135,-0.848483622,11.43544554,2.024936587,-0.74203483,-1.01164378,,,,
25.565644,-30.61577702,4.812204004,-57.7701187,-0.433100188,-1.793722153,10.05122304,0.547366321,-1.937889729,-0.663546316,,,,
25.573977,-30.60295105,4.812923074,-57.77604865,-1.373075962,-0.926775724,10.43852877,0.695769131,-0.215063511,-0.584382378,,,,
25.58231,-30.5988555,4.814887643,-57.77786445,-0.529813922,-1.39311108,10.79457903,-0.355464779,-0.04588142,-0.550001692,,,,
25.590643,-30.60639667,4.809384584,-57.77905655,-0.853601501,-1.826301426,10.11979866,-1.792144954,-1.13202744,-0.484393989,,,,
25.598976,-30.61571455,4.814291537,-57.79115488,-0.894068457,-0.57571614,10.8447833,-1.866829515,0.870240212,-1.440138098,,,,
25.607309,-30.6242137,4.809754014,-57.79829595,-0.706669465,-1.513443694,11.22730756,-1.872310996,-0.691622727,-1.019023985,,,,
25.615642,-30.6376605,4.808045447,-57.80789185,-1.253483303,-0.994782489,10.49507856,-2.362628222,0.038437351,-1.589315206,,,,
25.623975,-30.64528847,4.835836589,-57.83275988,-1.302203,-0.914359093,11.43790925,-1.599586569,3.737270892,-0.899655186,,,,
25.632308,-30.65201521,4.841430426,-57.84970095,-0.859424964,-0.987629306,10.54526711,-1.496585399,1.257095504,-1.892901659,,,,
25.640641,-30.65637541,4.868884146,-57.8782139,-0.835674614,-1.208402708,9.482735516,-1.148952134,3.930529535,-1.303639684,,,,
25.648974,-30.65068436,4.882163048,-57.9055996,-0.58065141,-0.93562118,11.09673071,0.082615521,2.690147489,-2.510959983,,,,
25.657307,-30.65488148,4.886979759,-57.92433548,-0.573474303,-1.190573797,9.710638282,-1.222035937,1.001785495,-1.655124649,,,,
25.66564,-30.65228415,4.906051636,-57.95438385,-0.934508946,-0.95325163,11.94355512,-0.238695811,3.453404188,-2.436281979,,,,
25.673973,-30.64282799,4.913594067,-57.9757118,-0.364122458,-1.363027931,10.39174319,0.423208013,1.443282053,-1.745619759,,,,
25.682306,-30.64438248,4.894002199,-57.98867988,-0.171446908,-1.393519849,8.94006908,-0.899843924,-1.613824397,-2.954470873,,,,
25.690639,-30.65587092,4.878246248,-58.00755118,-0.40809992,-1.544724733,11.62225914,-2.105243594,-1.096401274,-2.971443445,,,,
25.698972,-30.66463375,4.850908935,-58.02366448,-0.568734862,-1.110013023,11.61156464,-1.756352117,-2.22426638,-3.760992527,,,,
25.707305,-30.66974068,4.811692774,-58.03205493,-0.660934709,-1.121748932,10.31488419,-1.416749031,-4.145689488,-3.335213691,,,,
25.715638,-30.67262364,4.781105459,-58.04508783,-0.410746143,-1.301550463,11.80501378,-1.101168693,-2.744811803,-3.678898931,,,,
25.723971,-30.6906395,4.717730641,-58.04065513,-0.434158541,-1.190833465,10.84079504,-3.111985691,-7.399206938,-3.492068708,,,,
25.732304,-30.70762682,4.660602748,-58.04395295,-0.648897749,-1.424555108,8.777101876,-2.862060901,-6.058000982,-4.315009356,,,,
25.740637,-30.70626259,4.617767453,-58.05670928,-1.095347703,-0.731116802,11.14714456,-0.639741153,-4.250180006,-4.003578722,,,,
25.74897,-30.71215582,4.555988014,-58.0534878,-0.414590992,-1.041570671,10.36233664,-1.593176574,-6.933719039,-3.935585857,,,,
25.757303,-30.72269631,4.491855204,-58.04636958,-0.436535388,-1.455676764,10.83927941,-2.237035379,-7.679676532,-3.233960688,,,,
25.765636,-30.71540117,4.420275033,-58.02889443,-0.264744029,-1.137239322,10.29584062,-0.169815883,-8.840597033,-3.011481881,,,,
25.773969,-30.71442938,4.346826017,-58.01854518,-1.221878558,-1.087702796,9.667505739,-0.862988428,-8.808309942,-3.482815802,,,,
25.782302,-30.71504498,4.299504638,-58.01626015,-0.819832161,-1.279959023,10.75542426,-0.960300174,-5.378987134,-3.177302003,,,,
25.790635,-30.70123005,4.234118045,-58.0047493,-0.063125163,-1.249190778,11.39672613,0.63290216,-8.052094578,-2.902864695,,,,
25.798968,-30.70522976,4.128450334,-57.96569445,0.165836804,-1.468715191,10.07994676,-1.676173329,-13.6620934,-2.915543735,,,,
25.807301,-30.70674133,4.048600435,-57.9427719,-1.395217203,-1.508532673,10.86738658,-1.292219013,-10.26147699,-2.580311119,,,,
25.815634,-30.70663214,3.98069495,-57.92663575,-1.295151621,-0.709971555,11.03322566,-1.002730399,-8.365645753,-2.934408665,,,,
25.823967,-30.70563173,3.913789272,-57.91472055,-0.799018144,-1.290467367,9.069928289,-0.863417596,-8.242313265,-2.942618012,,,,
25.8323,-30.69520235,3.82559824,-57.88671113,0.128933378,-1.564326138,10.64260328,0.133347661,-11.18569636,-3.008261025,,,,
25.840633,-30.7042389,3.69522655,-57.83956148,-0.200990811,-1.593087048,10.42167723,-2.338126093,-16.97666312,-3.116174281,,,,
25.848966,-30.70118523,3.641288102,-57.82929613,-2.449200258,-0.875944719,10.92751336,-0.581187107,-6.545875012,-2.770201981,,,,
25.857299,-30.68707323,3.581157446,-57.81694985,-0.758641552,-1.038911738,11.25802159,0.675537035,-7.564418317,-2.484199822,,,,
25.865632,-30.69626474,3.503112912,-57.79307368,0.121149138,-1.591329634,8.11359048,-2.140700281,-9.884256601,-2.822474659,,,,
25.873965,-30.69769907,3.41704309,-57.76791955,-0.626693215,-1.389510632,12.09315872,-1.280558229,-11.04917276,-2.747969091,,,,
25.882298,-30.68781614,3.333626449,-57.73241233,-1.419875533,-1.305904627,10.61579311,0.044501454,-11.14016056,-1.918061316,,,,
25.890631,-30.67910672,3.339893878,-57.7511368,-2.737051517,-0.8335872,9.773005367,0.288906135,1.173474759,-1.637585471,,,,
25.898964,-30.669487,3.30311513,-57.74102595,0.498566933,-1.591768026,11.24920893,0.17725382,-4.788412123,-1.690132976,,,,
25.907297,-30.67286587,3.250527799,-57.72344208,-0.898584925,-1.831216187,8.98343706,-1.396235138,-7.11768669,-1.473077871,,,,
25.91563,-30.66022969,3.249834955,-57.72575188,-1.596150618,-1.029891133,12.0538131,0.634832866,-0.290724994,-0.814657573,,,,
25.923963,-30.66056394,3.251539469,-57.73303223,-1.262174636,-1.505746484,11.11053812,-0.910387605,-0.003032014,-0.680390973,,,,
25.932296,-30.66631842,3.279188574,-57.7462368,-0.384665891,-1.76538679,7.905038998,-1.46076712,3.275510728,-0.159122029,,,,
25.940629,-30.66398859,3.255003333,-57.73987773,-0.115279347,-1.659150333,12.31287288,-0.687319517,-3.486373217,-0.915907421,,,,
25.948962,-30.68200588,3.267574191,-57.7501545,-1.716422886,-1.636361852,8.930082618,-2.961604402,1.533405743,-0.73364614,,,,
25.957295,-30.69939947,3.298040092,-57.7749939,-0.539676629,-1.036487984,11.49247813,-2.840401143,4.014669895,-0.717406701,,,,
25.965628,-30.71037722,3.266514957,-57.75977325,-0.170997024,-1.802736849,9.692853928,-2.298176855,-4.553410948,-0.796433062,,,,
25.973961,-30.71899748,3.306713164,-57.80269625,-2.517889362,-1.175766073,9.254633069,-1.600966547,6.151650193,-2.062231064,,,,
25.982294,-30.73333645,3.31491971,-57.81562425,0.489732921,-1.98769626,13.25444317,-2.555382006,1.254691541,-1.274173796,,,,
25.990627,-30.77062225,3.283130288,-57.81897545,-0.294050686,-1.562226564,7.722046822,-5.31167217,-3.713367105,-2.320954219,,,,
25.99896,-30.77707291,3.280203641,-57.83329963,-1.080175595,-1.267122209,11.2995491,-1.571234793,0.20468013,-2.146117568,,,,
