,Euler_X,Euler_Y,Euler_Z,Acc_X,Acc_Y,Acc_Z,Gyr_X,Gyr_Y,Gyr_Z
1.783262,-10.42727947,16.57415009,-55.86315725,-2.244795859,-0.363803171,6.910993815,-2.050566971,-2.076075621,2.656311631
1.791595,-10.40323043,16.42875171,-55.8467789,0.282463767,-1.754075319,3.800960839,1.491248355,-17.94697619,-1.727900625
1.799928,-10.35079575,16.36433911,-55.80450055,-1.505513132,0.510844025,7.593386844,4.265168071,-8.942204477,3.100488869
1.808261,-10.28885007,16.24250889,-55.79247855,-0.204988584,-0.534398008,10.02675164,6.194543123,-15.07726705,-1.683543406
1.816594,-10.21078729,16.08571673,-55.72886085,-1.527566374,0.04322394,8.450077892,6.624632656,-20.28031421,3.576810182
1.824927,-10.17743302,15.95845056,-55.71383095,0.372504175,-1.046970315,8.521123976,2.712126017,-15.78650665,-1.409464122
1.83326,-10.10587573,15.78474665,-55.6544609,-3.096502662,-0.854061931,5.462586344,5.971859694,-22.1751945,2.752837777
1.841593,-9.989602804,15.61189723,-55.625679,0.593671382,-0.122049283,10.85859346,12.28493929,-21.46275306,-0.744615376
1.849926,-9.895292997,15.43998623,-55.56472208,-2.737125944,-1.796153501,9.354691833,8.63296938,-21.98690915,3.054962158
1.858259,-9.847430467,15.1863296,-55.5181427,0.982678388,-0.339759134,10.88554764,3.574171931,-31.369596,-0.295921566
1.866592,-9.754971027,15.07750153,-55.47411918,-5.726423055,-1.011296973,6.163828969,8.958021163,-14.17941403,2.449086547
1.874925,-9.654692174,14.73417425,-55.40975953,4.916249394,0.125315339,12.38413954,9.386995436,-42.34242344,0.111697673
1.883258,-9.560230732,14.64698553,-55.3885746,-8.566008091,-1.989259351,13.0165174,9.863820552,-11.16291809,0.300643564
1.891591,-9.458383322,14.34596396,-55.3222828,4.294697881,0.605287299,11.03142047,9.645168306,-37.37983752,1.349996268
1.899924,-9.36903882,14.19312263,-55.29680443,-7.047261538,-1.562626794,13.22038293,9.11059022,-19.00005245,-0.526785291
1.908257,-9.250262976,13.90836763,-55.2242317,2.661441922,-0.213855185,12.09771228,11.56466913,-35.57110405,2.542146386
1.91659,-9.122770309,13.72760606,-55.20572663,-4.999168478,-1.277489133,14.03120351,13.89570618,-22.18401718,-1.751618087
1.924923,-9.018538714,13.45898962,-55.1420002,0.986752153,0.321920812,16.14070535,10.14464521,-33.48294306,1.976257505
1.933256,-8.884581328,13.20593429,-55.11781693,-5.388550252,-1.175296173,15.18920016,14.54167628,-30.86388636,-2.354873776
1.941589,-8.724877834,13.00914526,-55.06404113,0.180734076,0.411084116,12.28939939,17.12904096,-24.77899695,2.318482041
1.949922,-8.577950478,12.69322133,-55.04455375,-1.788493633,-1.579289705,14.12902069,16.24209833,-38.24895764,-3.867112757
1.958255,-8.4124012,12.49384475,-54.98407173,-2.171917956,-1.282160312,13.92848587,17.70809794,-25.19155836,3.187227011
1.966588,-8.2452631,12.25710511,-54.9708786,-2.779934764,-1.971449443,13.44448304,18.86464834,-28.76849938,-2.94213736
1.974921,-8.054196716,12.03687525,-54.9132824,-2.639085643,-0.776693538,16.31586909,20.88418913,-27.58491707,2.572597743
1.983254,-7.90627563,11.80143237,-54.89527513,-2.320705861,-2.91893214,16.91883945,16.4628458,-28.70982456,-2.181602241
1.991587,-7.73711133,11.61175179,-54.83751485,-3.775869086,0.064121284,18.51103401,18.29759049,-23.93939209,3.254521847
1.99992,-7.596386075,11.4554317,-54.8275814,-2.176857009,-0.234704107,16.87859702,15.83860278,-19.18600798,-1.723973274
2.008253,-7.501826406,11.28813887,-54.7829094,-2.019619614,-2.727361113,13.63435006,9.669407128,-21.05264116,2.1947027
2.016586,-7.393703103,11.11376977,-54.76494028,-1.557500884,-2.759652019,14.45582128,11.7620244,-21.46205759,-0.985661723
2.024919,-7.296302915,10.96720862,-54.71724318,-4.593975328,-0.9102699,16.64262438,9.95272839,-18.61985255,2.943885684
2.033252,-7.196947098,10.83273196,-54.71064185,0.089100808,-2.181490228,16.87635541,10.9934864,-16.54874826,-1.624483824
2.041585,-7.114608526,10.71845007,-54.66918563,-5.364441402,-0.155358741,16.97683978,8.282832503,-14.67399597,2.753572226
2.049918,-7.090076804,10.58315849,-54.6680813,0.732456178,-2.131445646,13.14321303,2.170951024,-16.5736785,-2.235867501
2.058251,-7.060116291,10.44927645,-54.62591935,-4.898805797,-2.355664402,14.67229247,1.999732904,-17.01118136,2.573453546
2.066584,-7.014471531,10.35466003,-54.62246703,-1.160210006,-2.703480363,16.93600082,4.64707917,-11.7692461,-1.324320138
2.074917,-6.944101691,10.26900578,-54.59635923,-4.883639336,-0.632612266,16.90404844,7.168240249,-11.0398519,1.497776211
2.08325,-6.930390477,10.20271015,-54.58848193,-0.923064418,-0.548756864,16.90053797,0.767444312,-8.46245122,-0.352583087
2.091583,-6.915825486,10.12340593,-54.56614495,-2.963196576,-1.960417912,15.77604461,0.557679678,-10.22010684,1.077414675
2.099916,-6.919650316,10.07189298,-54.54246713,-2.830578268,-1.501694024,16.86220503,-1.66140008,-6.924910784,1.690344095
2.108249,-6.930239916,10.04970551,-54.52438925,-3.791100383,-2.617575437,15.42451453,-2.398853198,-3.361093611,1.486237245
2.116582,-6.931851506,10.06008053,-54.50942803,-2.662297994,0.171580643,16.68750668,-1.200196553,0.562392414,1.603390336
2.124915,-6.928571701,10.07996488,-54.50912665,-2.425515801,-1.71762389,14.70553875,-0.371931508,1.906864509,-0.005372405
2.133248,-6.961072326,10.10646939,-54.49470138,-2.260305434,-1.841218807,12.26710713,-4.900547505,2.496891767,1.739939779
2.141581,-6.969911933,10.1413033,-54.49586678,-3.675773055,-2.440284878,14.60731745,-1.774352424,3.706549466,0.047687322
2.149914,-6.936467409,10.19779849,-54.49525645,-2.50692606,-1.256996341,18.20774126,3.296171308,6.268232763,0.546713546
2.158247,-6.92220366,10.25721502,-54.50248338,-3.38291119,0.376338035,18.76142907,1.133551343,6.720215381,-0.320607022
2.16658,-6.961025834,10.37421322,-54.51222228,-3.005566448,-2.495109826,14.37232518,-5.156610935,13.62598538,0.192948908
2.174913,-6.957249641,10.46645188,-54.52852438,-2.434487671,-0.722564787,15.4948026,0.074790478,10.75803423,-0.899386272
2.183246,-6.965775251,10.5898118,-54.53995895,-1.699412882,-2.131180301,15.82322764,-1.467097156,14.40527487,0.101253182
2.191579,-6.995909572,10.71693444,-54.57139015,-2.376931727,-1.391361416,13.77565312,-3.667536043,15.13242936,-2.16682975
2.199912,-7.044374347,10.84697414,-54.58712008,-3.462420106,-0.981794171,12.85357023,-6.165433884,15.26479078,-0.28592845
2.208245,-7.071722746,10.99124694,-54.6169529,-0.999786243,-3.094172537,12.63485241,-3.319810286,17.15796828,-1.755558312
2.216578,-7.114317894,11.12515616,-54.63018988,-4.33914043,-1.750056446,17.37653685,-5.508771599,15.68942762,0.076525964
2.224911,-7.162846685,11.29848552,-54.66264343,-0.424482778,-2.244170249,15.88651729,-5.812279284,20.65081644,-1.554413229
2.233244,-7.231742621,11.38543272,-54.6613331,-4.296599135,-0.455891211,18.32435894,-9.001643658,9.882210373,1.099789113
2.241577,-7.338130832,11.57580018,-54.68767355,-0.964283198,-1.612410862,15.0920372,-12.86408162,22.58896113,-0.508397907
2.24991,-7.468079448,11.6229291,-54.68949318,-2.808150619,-1.889297873,14.59269858,-16.26982475,5.190377295,0.140788577
2.258243,-7.620616436,11.80832195,-54.71417618,-1.894232497,-3.094366372,14.61161757,-18.40736914,21.96855331,-0.292594552
2.266576,-7.772449374,11.89894939,-54.73149873,-2.632703602,-0.692928732,14.55870891,-18.53148604,10.6097157,-0.958212935
2.274909,-7.935487748,12.01657796,-54.75676918,-3.269182503,0.084684683,15.37072253,-19.64171887,13.92414606,-1.342035703
2.283242,-8.116502881,12.17501784,-54.79196738,-1.309483707,-2.905761957,10.70002425,-21.57621861,18.95456147,-1.811660707
2.291575,-8.261096239,12.23662853,-54.8020172,-3.464586612,-1.284443986,14.70606923,-17.78419066,7.024113775,-0.443174184
2.299908,-8.391371727,12.39434719,-54.8493347,-3.037392378,-1.225785062,17.11393404,-15.16884137,19.081604,-3.141475581
2.308241,-8.544664383,12.50057745,-54.87048913,-2.089355648,-0.283486664,15.2217381,-18.54796076,12.51091314,-0.898983089
2.316574,-8.715978623,12.59428907,-54.89731598,-2.4276281,-1.230766676,15.18904662,-20.59296513,11.13978291,-1.798565298
2.324907,-8.856592417,12.73294235,-54.92029,-3.959921271,-0.645898067,16.54197073,-16.97907043,16.39246583,-0.455155434
2.33324,-9.003243923,12.85284329,-54.9415474,-1.278204188,-1.727241308,13.54551864,-17.76510358,14.14737368,-0.606557906
2.341573,-9.159004927,12.95999289,-54.94468498,-2.087293357,-1.982602403,10.76694333,-19.30047893,12.29251623,1.340182275
2.349906,-9.30719018,13.06074691,-54.9648552,-2.869572155,0.088485092,14.71193957,-17.95272565,11.87832761,-0.880976379
2.358239,-9.457254887,13.19868279,-54.98439978,-2.419375226,-3.019458279,13.51191151,-18.18077278,16.24206853,0.120675683
2.366572,-9.609351635,13.25617957,-55.01313973,-1.035155878,-1.125805169,12.68388844,-18.17120218,6.926651715,-2.660436034
2.374905,-9.741546392,13.33997274,-55.04086688,-4.138119623,0.71319419,13.59216404,-15.8114183,9.998296856,-1.834901535
2.383238,-9.845807076,13.40723586,-55.08589173,0.37958115,-1.529617027,12.08275485,-11.96407008,8.413635193,-4.297986686
2.391571,-9.941808701,13.4497416,-55.10003473,-2.971120283,-1.444018602,13.29918361,-11.81234539,4.85513401,-1.132946477
2.399904,-10.05513954,13.47631908,-55.1333275,-2.208920971,-0.217970035,14.81683278,-13.39746714,3.36384444,-3.656202346
2.408237,-10.14524865,13.53195572,-55.1552944,-3.427352309,-0.883207822,12.75832892,-10.9138236,6.571221294,-1.744044692
2.41657,-10.21377206,13.52506447,-55.17564585,0.230843783,-1.284898445,10.78416562,-8.341590047,-0.836400867,-2.937898457
2.424903,-10.27536154,13.51819086,-55.185812,-3.903426305,-0.636137202,11.04534984,-7.82537961,-1.049024716,-1.706859082
2.433236,-10.32035255,13.50194836,-55.20139503,-1.365126755,-0.428555822,10.11798596,-5.667723417,-2.047323689,-2.512218952
2.441569,-10.32451344,13.42942357,-55.19081688,-3.133213505,-1.197565332,11.66100729,-1.504311383,-9.235183954,-0.73686071
2.449902,-10.32109571,13.38486743,-55.19096185,-0.946517483,-0.280425109,12.71408892,-0.265802034,-5.701927663,-1.414843664
2.458235,-10.32083797,13.36706114,-55.19272995,-2.642898381,-0.762123797,8.547367573,-0.659025409,-2.514424846,-0.982235581
2.466568,-10.32535195,13.25548553,-55.18263625,0.367655486,-1.559819445,10.26928961,-1.479840487,-13.83321381,-1.644347737
2.474901,-10.29768396,13.21037579,-55.17687415,-4.302798674,-1.220880143,11.46188379,2.397835195,-5.892904222,-0.712767243
2.483234,-10.27004242,13.14882565,-55.17987443,-1.694221743,-0.220836565,9.801576377,2.755118668,-7.653342009,-2.068413973
2.491567,-10.25269961,13.09038902,-55.1932907,-3.286260665,-2.281486958,9.640948417,1.671370596,-7.069555044,-3.195840121
2.4999,-10.22958064,13.01389313,-55.1946354,-1.998520195,0.166108355,11.23270774,2.174789667,-9.457173467,-2.183844536
2.508233,-10.21108675,13.02252436,-55.2434654,-3.782255843,-1.840682969,6.63452512,2.751737535,1.587330401,-5.838941515
2.516566,-10.18049693,12.93964935,-55.25942995,-0.476386339,-0.747405514,8.643842579,3.470005393,-9.914291024,-3.977769554
2.524899,-10.18358946,12.98047948,-55.32007408,-4.286887854,-1.651109874,6.911217213,0.456013531,5.631367363,-6.522259681
2.533232,-10.18221593,12.93867421,-55.3483143,-1.690532684,-0.720746115,5.705999316,0.312663309,-4.811122209,-4.501632095
2.541565,-10.19021821,13.02062035,-55.41363715,-3.598217786,-1.373789776,8.0786134,-0.014097408,10.58006442,-6.192784907
2.549898,-10.21425986,13.12478471,-55.4482517,-2.428939849,-1.260426044,3.61548233,-2.564321213,12.56302238,-2.140614927
2.558231,-10.2446084,13.20072365,-55.49019243,-2.364461094,-0.986791097,6.809653283,-3.26823932,9.384023309,-3.607707977
2.566564,-10.25940776,13.45139909,-55.52182768,-3.847893119,-1.586881191,5.382625967,-1.565248728,29.80626011,1.349679038
2.574897,-10.3211875,13.56573558,-55.54266928,-0.921904773,-0.555434533,6.007285147,-7.583697796,13.47627998,-0.34220928
2.58323,-10.40453601,13.90978432,-55.5748539,-3.359269917,-1.426189076,3.835695863,-9.769174932,40.84305859,3.345073611
2.591563,-10.49257064,14.1285491,-55.59526633,-2.370805472,-1.850639101,4.703172148,-10.69212508,25.78550601,2.038591147
2.599896,-10.5792985,14.44626403,-55.63206863,-1.791853845,-0.754149509,1.502357647,-10.02770174,37.82314205,2.351823658
2.608229,-10.74474216,14.75530386,-55.68362618,-0.959567264,-1.142084874,5.513109803,-18.9832387,37.09022093,0.597866476
2.616562,-10.88317919,15.09295965,-55.73603438,-2.157130063,-1.788768381,1.513560474,-15.75631642,40.5002985,1.20812878
2.624895,-10.98640728,15.39167738,-55.76922988,-0.733400345,-0.397931792,3.500484817,-11.97880411,35.45954323,2.65325892
2.633228,-11.11512089,15.70607925,-55.81734088,-1.680976689,-0.786671838,6.440162853,-14.68050337,37.65401411,1.330212832
2.641561,-11.29416848,15.97719979,-55.84652518,-0.126848564,0.342947476,4.897401154,-21.15304089,32.10864735,2.651496262
2.649894,-11.47762084,16.23199201,-55.90473745,-0.335767567,-1.938055605,1.33846122,-20.89609289,30.83770847,-0.894300819
2.658227,-11.58378864,16.44029617,-55.92818643,0.221703768,-0.936234206,0.394545049,-12.59044623,24.57339573,1.979252652
2.66656,-11.66028905,16.55714607,-55.96595765,0.133178264,0.777559236,5.71422261,-8.687090055,14.14453673,-1.779620141
2.674893,-11.74397159,16.62785459,-55.9718628,-0.701687277,0.922402781,7.971106171,-10.49065572,7.990298524,0.676408284
2.683226,-11.81946945,16.63435316,-55.99695588,1.872907769,-1.181653708,4.692735532,-8.973193169,0.884597019,-2.992457032
2.691559,-11.83117247,16.58178568,-55.97951318,-1.888013881,-0.155978605,3.297953707,-2.691415757,-7.038943947,0.280245006
2.699892,-11.83783794,16.43483377,-55.969038,1.933011569,-0.05420626,6.232086897,-1.880520404,-17.97577214,-2.765889347
2.708225,-11.80120564,16.27248574,-55.93507768,-1.713684678,-0.846528541,5.390913308,2.537939698,-20.32320976,-0.557007788
2.716558,-11.72993112,15.97453428,-55.89008333,0.946067736,0.534476508,6.366614908,6.327865095,-36.53101111,-2.52063781
2.724891,-11.65567279,15.71426821,-55.8376503,-1.508284986,-0.770198278,6.618946016,6.483728171,-32.26621008,-0.795678854
2.733224,-11.52782965,15.33743048,-55.77811815,-0.2129668,-0.106577427,5.941280842,12.72194505,-46.14965439,-2.647239119
2.741557,-11.38081861,14.99906969,-55.71430205,-2.268132866,-0.945714377,7.456595421,14.90390658,-41.71682454,-1.220677823
2.74989,-11.22823262,14.55590844,-55.63404085,0.433056295,-0.583740467,7.403961838,15.16348171,-54.44506169,-1.582479917
2.758223,-11.05296469,14.2116828,-55.56269263,-4.239372671,-0.743030779,5.18069189,18.16311073,-42.5850935,-0.247190326
2.766556,-10.86549235,13.74192834,-55.47963523,0.033644529,-0.216256576,6.195579499,19.43607235,-57.63278771,-1.616739564
2.774889,-10.64884067,13.38173366,-55.432724,-4.262312532,-0.993596818,8.64768958,23.92441082,-43.93772125,-3.0979327
2.783222,-10.46039272,13.00269222,-55.38962555,-0.777877584,-1.970209479,4.612947528,20.77475357,-46.09249592,-3.768015366
2.791555,-10.27676654,12.62280107,-55.3710785,-3.693197787,-0.638189111,6.254339566,20.77674389,-45.68471241,-6.47842276
2.799888,-10.10273743,12.30669737,-55.35608293,-1.540657971,-1.324793056,4.681759358,19.84048891,-38.10081578,-5.365181149
2.808221,-9.924564363,11.96978093,-55.3538685,-2.587267458,-0.056864145,8.480771663,20.59044552,-40.31209946,-7.174393862
2.816554,-9.760718346,11.71589423,-55.34823228,-2.279852353,-1.715446055,4.277302026,18.83548379,-30.58567715,-4.939009488
2.824887,-9.620984554,11.47427559,-55.34906958,-2.327233765,-1.204586521,5.602531999,16.07783175,-29.02062464,-5.371497602
2.83322,-9.47949028,11.22460795,-55.32732963,-2.54842284,-1.379508898,2.255606063,15.75954271,-30.42050123,-2.843535632
2.841553,-9.345884323,11.12041426,-55.33021163,-2.311438858,-0.898167417,7.186795294,15.41577101,-12.73889112,-2.767965734
2.849886,-9.216504336,10.93378424,-55.3019371,-3.636589289,-1.333630312,2.719620109,14.13331008,-23.09035301,-0.721992165
2.858219,-9.111530066,10.83860183,-55.2875099,-0.032420576,-0.377595961,6.135217845,11.62641931,-12.00844312,-0.521221191
2.866552,-9.039833546,10.78043413,-55.27086258,-4.337187588,-1.721644983,5.576643764,7.442389607,-7.647553326,0.412610352
2.874885,-8.963212728,10.75073838,-55.24217988,-1.145724371,-1.351637542,1.525867783,7.923094749,-4.512809277,2.407116831
2.883218,-8.873074532,10.75835037,-55.22901535,-3.580083015,-1.678269595,4.474494142,9.750818012,0.215639778,1.253749632
2.891551,-8.824599266,10.77031636,-55.2049999,-1.190795156,-0.027003035,6.312727936,4.630455464,0.522178054,2.637053013
2.899884,-8.82061553,10.82164431,-55.18672943,-2.84414661,-1.62699543,3.169523269,-0.674115479,5.30605948,2.660384372
2.908217,-8.827567101,10.91966081,-55.17538833,-0.956883207,-1.381148443,1.907659859,-1.746103227,10.95602584,2.744968951
2.91655,-8.841309071,11.03007364,-55.16662408,-2.967557028,-1.726234406,2.55608353,-2.618018258,12.4888556,2.63074255
2.924883,-8.875787735,11.17230821,-55.14837455,-0.976809859,-0.689642146,3.582128972,-5.209783018,16.06950569,4.377369404
2.933216,-8.931949138,11.3050158,-55.14455985,-2.346514016,-1.439351171,3.804357618,-7.612414837,15.21486926,2.494759977
2.941549,-8.983392954,11.46713376,-55.1265278,-1.439474896,-0.651147515,1.825095728,-7.232793331,18.42642355,4.746300221
2.949882,-9.029856443,11.61619425,-55.12668228,-0.708322474,-0.528272081,2.424523413,-6.332797885,17.21685863,2.365203112
2.958215,-9.087189674,11.78630567,-55.10311125,-1.964355082,-1.562459424,3.858053982,-8.10920453,19.26475764,5.566227973
2.966548,-9.170844317,11.96218062,-55.09974863,-0.895485707,-0.274350554,3.742271572,-10.87540317,20.32163095,3.317649827
2.974881,-9.271779537,12.13092232,-55.08135415,-1.39994511,0.169166908,3.593693629,-13.25012946,19.18374729,4.991672754
2.983214,-9.385092974,12.32335138,-55.0796757,-1.017725408,-2.052291885,1.817214102,-14.34873676,22.29826116,3.533976138
2.991547,-9.485664368,12.49242425,-55.0668087,-0.915303901,-0.298896011,2.896317601,-13.1008997,19.31058788,4.429682851
2.99988,-9.603384973,12.68578577,-55.06578448,-1.968373776,-0.730599746,3.006720126,-14.88708687,22.4061966,3.561130226
3.008213,-9.722394705,12.86155486,-55.05016708,-0.197286755,-1.19832956,2.745229718,-15.37442828,20.02826262,4.963266671
3.016546,-9.854988576,13.04077435,-55.0481262,-1.71431458,-0.137290955,3.537796513,-16.6861732,20.6981287,3.480471104
3.024879,-10.0169487,13.22535586,-55.04299353,-0.222044095,-1.473663866,1.772500027,-20.29271841,21.25887728,4.028389454
3.033212,-10.16189194,13.38543201,-55.03688433,-1.435620576,-1.054419279,1.635241315,-18.27913237,18.32797313,3.662988305
3.041545,-10.32014346,13.56172013,-55.03595353,-0.864470611,0.547081768,0.974849329,-19.69173646,20.3474021,3.486445904
3.049878,-10.48426605,13.7132442,-55.0569668,-0.717953265,-1.896255165,2.05760625,-19.83838606,17.86855459,0.443443626
3.058211,-10.63269854,13.88575864,-55.0778942,-2.565232752,0.010002956,1.978473099,-17.87934351,20.35293818,1.02150631
3.066544,-10.78193784,14.0358901,-55.1402149,0.536115028,0.898469947,4.270837456,-16.82971835,18.58797193,-4.210918307
3.074877,-10.93887734,14.21146298,-55.17710113,-2.885828495,-1.899427027,2.099680186,-18.4569726,21.05377936,-0.631265581
3.08321,-11.07062435,14.33607698,-55.2270794,2.12603888,-0.092353344,3.075907856,-15.05689311,15.31610847,-3.225387574
3.091543,-11.19414067,14.49386692,-55.2510071,-4.25556995,1.003038056,3.180143178,-14.81370855,18.66853881,0.531035811
